,action_id,start,end,TransferFromClutchToTheta_start,TransferFromClutchToTheta_end,PrePublishGatherMetadata_start,PrePublishGatherMetadata_end,PrePublishTransfer_start,PrePublishTransfer_end,PrePublishIngest_start,PrePublishIngest_end,AcquireNodes_start,AcquireNodes_end,XpcsBoostCorr_start,XpcsBoostCorr_end,MakeCorrPlots_start,MakeCorrPlots_end,GatherXpcsMetadata_start,GatherXpcsMetadata_end,PublishGatherMetadata_start,PublishGatherMetadata_end,PublishTransfer_start,PublishTransfer_end,PublishIngest_start,PublishIngest_end,TransferFromClutchToTheta_bytes_transferred,PrePublishTransfer_bytes_transferred,PublishTransfer_bytes_transferred,total_bytes_transferred,TransferFromClutchToTheta_action_time,PrePublishTransfer_action_time,PrePublishIngest_action_time,PublishTransfer_action_time,PublishIngest_action_time,funcx_task_ids,flow_runtime,TransferFromClutchToTheta_runtime,PrePublishGatherMetadata_runtime,PrePublishTransfer_runtime,PrePublishIngest_runtime,AcquireNodes_runtime,XpcsBoostCorr_runtime,MakeCorrPlots_runtime,GatherXpcsMetadata_runtime,PublishGatherMetadata_runtime,PublishTransfer_runtime,PublishIngest_runtime,total_funcx_time
20,2c65c284-f249-408d-adbb-146b20206064,1646942841.737217,1646942990.168,1646942842.6430001,1646942854.3100002,1646942854.32,1646942868.8860002,1646942868.8990002,1646942873.57,1646942873.584,1646942877.613,1646942877.63,1646942901.308,1646942901.33,1646942924.2220001,1646942924.2380002,1646942951.5100002,1646942951.528,1646942959.945,1646942959.961,1646942970.447,1646942970.465,1646942980.945,1646942980.963,1646942990.168,963208369,1000992702,1037830036,3002031107,5.0,4.0,0.0,3.0,0.0,"['dc8b696c-34d3-464b-bc15-f48b4e1ff022', '036a8ecd-a294-4eb5-a7e2-7fa5b1b9a389', '9718da8a-2216-44c5-97eb-a73d70f5d3ee', 'b97198b6-f702-4781-a7b1-dc545b6d33eb', 'ea2071e6-f041-4fdc-945e-6da73d0a45f8', '1a02fe82-6883-41d5-92aa-27a4577d0373']",148.43078303337097,11.66700005531311,14.56600022315979,4.670999765396118,4.0289998054504395,23.67799997329712,22.892000198364258,27.272000074386597,8.416999816894531,10.486000061035156,10.480000019073486,9.204999923706055,107.31100034713745
21,07b6f672-7a92-4da1-851e-6249ad66d82e,1646942847.86438,1646942998.4940002,1646942848.188,1646942856.7510002,1646942856.761,1646942872.0,1646942872.016,1646942888.309,1646942888.3219998,1646942892.323,1646942892.337,1646942906.912,1646942906.928,1646942924.5110002,1646942924.527,1646942953.431,1646942953.444,1646942961.681,1646942961.697,1646942977.95,1646942977.9689999,1646942991.888,1646942991.911,1646942998.4940002,826163432,863913636,900750970,2590828038,4.0,3.0,1.0,3.0,0.0,"['57b9119c-2e24-4ad3-9c17-eaae9b0912ba', '15e6b111-7e93-4c32-b865-8d685ce35275', '1cfbf0c3-e85f-443f-ad22-ce8ee9076ffa', 'd4b4d0b1-8b06-4d0b-821d-d09752900d9f', 'b257ba1e-610f-4576-a8a9-16418989b215', '7592d808-2b54-4e7c-a5c6-2c062789282b']",150.6296203136444,8.563000202178955,15.239000082015991,16.292999982833862,4.001000165939331,14.575000047683716,17.58300018310547,28.90400004386902,8.236999988555908,16.253000020980835,13.919000148773193,6.583000183105469,100.79100036621094
22,a59e1c9b-8248-4ef6-b8c8-d3c5dd4301e2,1646942854.077612,1646942972.745,1646942854.2380002,1646942859.128,1646942859.1369998,1646942867.586,1646942867.6,1646942871.421,1646942871.4329998,1646942875.1729999,1646942875.19,1646942888.348,1646942888.36,1646942913.901,1646942913.9129999,1646942941.1,1646942941.116,1646942949.016,1646942949.0310001,1646942957.246,1646942957.263,1646942965.676,1646942965.6929998,1646942972.745,374573665,412412712,449250046,1236236423,2.0,3.0,1.0,3.0,0.0,"['1f4fb634-68e6-414e-b1cb-207109742554', '4baacc61-5e2e-41d9-be86-0722f4440958', '32769401-7e07-4359-8859-7fc0d6b6710b', '71cabf39-ff81-4443-b904-6f27b5742007', '9061615f-308a-4bf5-9208-344b1f9ebc72', 'd4515eec-3537-486f-937e-5d46602e5b1b']",118.66738796234131,4.889999866485596,8.449000120162964,3.821000099182129,3.740000009536743,13.157999992370605,25.54100012779236,27.187000036239624,7.900000095367432,8.214999914169312,8.413000106811523,7.052000045776367,90.4500002861023
23,6fbb2c3c-d697-4366-a10f-a45c436627fc,1646942860.65507,1646943034.373,1646942860.9950001,1646942866.077,1646942866.0870001,1646942888.437,1646942888.4499998,1646942906.3939998,1646942906.411,1646942916.456,1646942916.47,1646942934.738,1646942934.752,1646942951.739,1646942951.752,1646942999.717,1646942999.733,1646943014.704,1646943014.7289999,1646943024.68,1646943024.6990001,1646943028.705,1646943028.725,1646943034.373,620410981,658248262,695085596,1973744839,3.0,3.0,1.0,3.0,0.0,"['9969fd60-984c-487e-be1b-f63a4bc5614f', 'f2f25e0c-4ea6-42e0-93fc-52d6b6a85f54', 'b88f1fd1-07a6-4f6e-a3e0-9c5dcde32dee', 'd369d0bf-7341-4ce6-a34e-81653a71f590', '53f24890-d8b0-4344-8a6c-d7f3216a181f', '6ec25ab6-cb90-4d1e-a031-80fd9c650bad']",173.7179298400879,5.081999778747559,22.34999990463257,17.944000005722046,10.045000076293945,18.26799988746643,16.986999988555908,47.96499991416931,14.970999956130981,9.951000213623047,4.005999803543091,5.648000001907349,130.49199986457825
24,d12d05cc-da9c-482b-bf79-fa08e5eeda51,1646942866.448211,1646942999.4,1646942866.936,1646942871.1030002,1646942871.112,1646942888.3409998,1646942888.352,1646942901.333,1646942901.344,1646942905.108,1646942905.12,1646942923.92,1646942923.957,1646942945.275,1646942945.2870002,1646942976.4099998,1646942976.428,1646942983.768,1646942983.7849998,1646942990.987,1646942991.01,1646942995.559,1646942995.588,1646942999.4,145386068,182962295,219799629,548147992,2.0,2.0,1.0,3.0,1.0,"['73459296-d33a-46c5-be36-12b772c238f7', '35bbb5a6-0123-4f55-8355-1cbbc4ce850b', '68c5bfe3-e32e-40cd-93e5-bcef4f844cc7', 'f88623f3-1349-40af-89b5-590a7b0c8e82', '2b35c97c-3d8a-4573-b438-dec9bc468977', '4c775353-680f-4580-b9df-bf65955d102e']",132.9517891407013,4.16700005531311,17.228999853134155,12.980999946594238,3.7639999389648438,18.800000190734863,21.318000078201294,31.122999668121338,7.3399999141693115,7.202000141143799,4.549000024795532,3.812000036239624,103.01199984550476
25,a9172867-c49f-44f8-892a-15b183781501,1646942872.718542,1646943038.7350001,1646942872.9129999,1646942888.279,1646942888.288,1646942901.568,1646942901.579,1646942913.889,1646942913.901,1646942917.612,1646942917.6230001,1646942928.1369998,1646942928.15,1646942949.68,1646942949.692,1646942994.391,1646942994.405,1646943004.6230001,1646943004.652,1646943026.317,1646943026.334,1646943031.1030002,1646943031.1660001,1646943038.7350001,145399729,182982382,219819716,548201827,3.0,3.0,0.0,3.0,1.0,"['5494ffff-f3c6-42cc-9f88-469deb078edb', '0185caa7-cf0a-40a1-8380-61c897179981', '92c5270b-55fb-4255-bb81-60a6f9fc595a', '44862d8e-075f-4dc3-a13c-dd1f08212254', '7f7ea275-81d6-47d9-8207-f1299cb2c9d0', 'b6665a2e-4b30-4147-96da-02c93138d7be']",166.01645803451538,15.366000175476074,13.27999997138977,12.309999942779541,3.7109999656677246,10.513999700546265,21.52999997138977,44.699000120162964,10.218000173568726,21.664999961853027,4.769000053405762,7.569000005722046,121.90599989891052
26,565f1500-95e7-46c6-8e55-6bba1cdbafa6,1646942878.8925078,1646943042.5449998,1646942879.148,1646942888.364,1646942888.373,1646942913.8899999,1646942913.901,1646942923.965,1646942923.979,1646942928.044,1646942928.057,1646942939.719,1646942939.732,1646942966.633,1646942966.652,1646942998.5500002,1646942998.5649998,1646943014.728,1646943014.753,1646943024.135,1646943024.164,1646943033.1260002,1646943033.144,1646943042.5449998,145394598,182981257,219818591,548194446,2.0,3.0,1.0,3.0,1.0,"['e9ded947-3ee4-4d0c-8bc6-630b2e8eba8b', '74492b0c-013a-478e-a68a-1ac8f42589c2', '3f7a9d0f-7f5a-47f5-8b06-246f9fea48c8', 'ce237449-5a62-4ef1-bacd-0451d9a7fe37', '4614647b-760d-4d8f-8a74-cf432e690650', '20d5b580-4346-4741-aee7-f1877d35b4c6']",163.6524920463562,9.216000080108643,25.51699995994568,10.063999891281128,4.06499981880188,11.662000179290771,26.900999784469604,31.898000240325928,16.163000106811523,9.381999969482422,8.962000131607056,9.400999784469604,121.52300024032593
27,6056b5bf-b56b-4f92-bca8-a419e7519b4c,1646942885.144136,1646943026.822,1646942885.688,1646942894.8979998,1646942894.91,1646942902.7150002,1646942902.728,1646942916.4129999,1646942916.425,1646942926.5740001,1646942926.588,1646942939.023,1646942939.038,1646942959.106,1646942959.119,1646942989.5110002,1646942989.533,1646942996.4819999,1646942996.498,1646943005.078,1646943005.096,1646943012.458,1646943012.476,1646943026.822,145388767,182976015,219813349,548178131,3.0,2.0,0.0,3.0,0.0,"['2f696bb1-c5dc-423c-9fd8-30334c24fc4f', 'fb48f211-3f15-48be-84ba-0f226204bf85', '79bf5e84-a10f-4221-b5fc-25d9e4ff8244', '08e080f3-50d7-4218-9d68-1d925aa634b7', '8d3badad-5bb4-4894-88a4-f944548f684e', '4912be1c-5bb9-445c-bc82-e55f4dd4db04']",141.67786407470703,9.209999799728394,7.805000066757202,13.684999942779541,10.14900016784668,12.434999942779541,20.067999839782715,30.392000198364258,6.948999881744385,8.580000162124634,7.361999988555908,14.345999956130981,86.22900009155273
28,30d8ca69-3cb9-4eff-844e-47a4a9a6c45c,1646942894.66468,1646943062.0460002,1646942894.912,1646942898.486,1646942898.498,1646942914.244,1646942914.257,1646942923.9020002,1646942923.916,1646942934.707,1646942934.72,1646942945.224,1646942945.2380002,1646942973.906,1646942973.92,1646943024.162,1646943024.177,1646943032.1590002,1646943032.183,1646943042.458,1646943042.479,1646943046.757,1646943046.776,1646943062.0460002,145403009,182980339,219817673,548201021,2.0,3.0,0.0,3.0,0.0,"['9e3570a9-b9d0-48e1-a2b8-f1c7fb279191', 'df1b26ff-761f-4878-a9aa-d9a2abae69c5', '187d7a76-db0b-47ad-8d0c-dc6124dfe641', '1df16db1-9d08-4943-a96f-428a544dd63b', 'b01b883d-2662-472d-855d-b69bfafe605a', 'bed34879-df5a-4dd3-ab6c-c9dbca027690']",167.3813202381134,3.574000120162964,15.746000051498413,9.645000219345093,10.791000127792358,10.503999948501587,28.667999744415283,50.24199986457825,7.982000112533569,10.274999856948853,4.2779998779296875,15.270000219345093,123.41699957847595
29,e59674aa-72e9-41ec-b8c2-9b6f54a899f3,1646942897.8782551,1646943053.669,1646942898.097,1646942902.2099998,1646942902.22,1646942923.9529998,1646942923.965,1646942934.6620002,1646942934.672,1646942938.599,1646942938.613,1646942949.58,1646942949.593,1646942972.745,1646942972.759,1646943020.1100001,1646943020.124,1646943029.302,1646943029.3219998,1646943038.202,1646943038.2289999,1646943043.1390002,1646943043.156,1646943053.669,145387978,182966171,219803505,548157654,3.0,2.0,0.0,3.0,1.0,"['7c4dfcff-b6d0-4100-a7a9-cc6561d3bfec', '1eaee7ab-67ac-4a70-b693-a8452c03990e', '9fa67ef8-d9f9-46c0-b7f3-e82d14a055fb', '43050d5c-40ef-4440-8ef7-93ebfbfdc5e0', '5ccadd2f-2856-409c-a8aa-8e2b7374627e', '0fe46007-7785-4415-b7cd-8dbfa7e53e1e']",155.79074478149414,4.11299991607666,21.732999801635742,10.69700026512146,3.927000045776367,10.967000007629395,23.151999950408936,47.3510000705719,9.17799997329712,8.880000114440918,4.910000324249268,10.513000011444092,121.26099991798401
30,c9b406d3-a3e5-49a0-8387-f5f28020530e,1646942904.093974,1646943061.831,1646942904.3270001,1646942909.111,1646942909.121,1646942924.0,1646942924.013,1646942937.293,1646942937.3049998,1646942947.9539998,1646942947.966,1646942961.9889998,1646942962.0019999,1646942987.2510002,1646942987.2649999,1646943014.869,1646943014.882,1646943025.867,1646943025.8830001,1646943038.9580002,1646943039.02,1646943046.5449998,1646943046.569,1646943061.831,145391949,182972395,219809729,548174073,2.0,3.0,1.0,3.0,0.0,"['203e344b-52e5-4085-a8a3-fe23f80fe37c', '65bdad61-ead5-43ce-8e50-03bc7676f6eb', '7cce3cc6-dbd8-4d1e-ba69-3c3eee1675ab', '5e7095bb-9749-40a6-a1bf-35ebff44a76d', '8d4a5f36-f243-4696-9bc4-96773665025c', '54d22e96-e007-4046-9763-38de937c9971']",157.73702597618103,4.783999919891357,14.878999948501587,13.27999997138977,10.6489999294281,14.02299976348877,25.249000310897827,27.604000091552734,10.985000133514404,13.075000047683716,7.5249998569488525,15.26200008392334,105.81500029563904
31,15b550ce-bbcd-40f2-b1bd-2179f3be80cd,1646942910.231482,1646943077.8209999,1646942910.648,1646942914.605,1646942914.615,1646942934.6620002,1646942934.6729999,1646942957.281,1646942957.2940001,1646942961.528,1646942961.54,1646942976.648,1646942976.666,1646942998.465,1646942998.479,1646943034.4819999,1646943034.503,1646943052.5100002,1646943052.527,1646943062.8990002,1646943062.927,1646943069.0140002,1646943069.032,1646943077.8209999,145411805,182991453,219828787,548232045,2.0,3.0,1.0,3.0,0.0,"['caaca184-b921-4be8-90d4-51de8c21ec86', 'fa17f000-38d7-4faa-b4c3-7a7ab981d207', '9e5a608f-4718-4ede-ad27-762601719e26', '072f03cc-aedd-4af0-b8ae-4f0971c88d06', 'a7fabe9e-b864-4d38-99bf-6d7566ae7162', 'b2ef994b-e771-472e-9f0d-f0551494d9bc']",167.58951783180237,3.9570000171661377,20.04700016975403,22.60800004005432,4.233999967575073,15.108000040054321,21.799000024795532,36.002999782562256,18.007000207901,10.372000217437744,6.087000131607056,8.788999795913696,121.33600044250488
32,7e0053b9-68dc-4543-81ed-8db05876d7d2,1646942916.413283,1646943079.041,1646942916.784,1646942920.269,1646942920.28,1646942934.649,1646942934.661,1646942957.256,1646942957.269,1646942962.353,1646942962.365,1646942987.1929998,1646942987.2089999,1646943006.621,1646943006.6460001,1646943042.7129998,1646943042.737,1646943052.6729999,1646943052.6899998,1646943064.105,1646943064.124,1646943074.717,1646943074.738,1646943079.041,145410007,182996632,219833966,548240605,3.0,4.0,1.0,3.0,1.0,"['55e75e7f-2d85-474e-aa00-b5d69cb9cae0', '244bdde8-ef72-40ad-9a5c-ef3ceb620b16', '2718a5d7-f66a-4640-a3e9-42ebd6e6afb9', 'bbf7b4bf-a857-4460-9e92-081caa50285c', '93a68d72-0faf-43b8-847d-87d7883a8031', '07d53d70-d8b7-42ed-acda-2874e1476308']",162.62771677970886,3.4850001335144043,14.36899995803833,22.59500002861023,5.083999872207642,24.82799983024597,19.41200017929077,36.066999673843384,9.935999870300293,11.415000200271606,10.592999935150146,4.302999973297119,116.02699971199036
33,bbdcaeeb-a646-4366-8f31-97493a569af0,1646942922.825616,1646943083.276,1646942923.008,1646942945.151,1646942945.162,1646942957.3,1646942957.312,1646942961.8,1646942961.812,1646942974.952,1646942974.965,1646942998.499,1646942998.513,1646943024.1169999,1646943024.1299999,1646943049.258,1646943049.2710001,1646943063.6230001,1646943063.64,1646943074.597,1646943074.631,1646943078.339,1646943078.3569999,1646943083.276,145412396,182998113,219835447,548245956,3.0,2.0,0.0,3.0,1.0,"['ab4035da-50e7-4983-8978-4057b93168b1', '3587adf3-6a6b-4aad-a0a3-c0927ff1e692', 'fbe4b59f-4f0a-4622-b958-e556fadee8d1', 'b082d65f-b3ff-4633-90d5-3949869d0871', '4d80ffe0-e8c7-48ab-bb07-a110e6ec8fc2', '031105d0-aa9e-4e48-9549-b1b977e96a4c']",160.45038414001465,22.14300012588501,12.138000011444092,4.48799991607666,13.139999866485596,23.534000158309937,25.603999853134155,25.128000020980835,14.351999998092651,10.956999778747559,3.7079999446868896,4.919000148773193,111.71299982070923
34,9232194a-37e3-4af8-a676-a2242351d6e4,1646942928.64657,1646943098.8470001,1646942928.9740002,1646942934.701,1646942934.712,1646942957.278,1646942957.2910001,1646942972.39,1646942972.404,1646942976.0700002,1646942976.0830002,1646942998.486,1646942998.503,1646943024.089,1646943024.1030002,1646943055.34,1646943055.376,1646943074.586,1646943074.605,1646943084.685,1646943084.7059999,1646943093.932,1646943093.951,1646943098.8470001,505855575,543665281,580502615,1630023471,3.0,3.0,1.0,2.0,1.0,"['d6e92192-9059-4da6-aa3b-e80f2c0f257f', '44c817f0-8d58-4025-9a62-7296a1f66d83', '95e6b507-1032-4f1a-bb02-07da687363c6', 'a6d8bd45-ba7b-4407-9f1d-f16d5fd8f435', '00e1f328-bc20-4c5c-8a62-0a8e29742b0d', '90de353a-d7a4-4d5f-bef8-50f6a0504410']",170.20043015480042,5.726999759674072,22.56600022315979,15.098999977111816,3.6660001277923584,22.402999877929688,25.585999965667725,31.23699975013733,19.210000038146973,10.079999923706055,9.2260000705719,4.896000146865845,131.08199977874756
35,e568f87a-27b5-4a69-abf1-8e07a07531d8,1646942934.796163,1646943096.582,1646942935.148,1646942945.345,1646942945.356,1646942961.769,1646942961.783,1646942974.607,1646942974.62,1646942987.205,1646942987.218,1646942998.527,1646942998.548,1646943026.712,1646943026.725,1646943055.276,1646943055.297,1646943063.903,1646943063.92,1646943079.723,1646943079.7510002,1646943089.373,1646943089.39,1646943096.582,370555977,408393335,445230669,1224179981,3.0,3.0,0.0,3.0,1.0,"['32228ae9-198c-480b-aef1-24f5eb27eedc', 'fa307b23-69c9-42cd-bb05-58ee528a0d50', '9e086e59-02a8-4799-bce8-34e09f680f13', '66ffa1c6-bdd4-4c6a-826d-4720ffa3dee8', '96239901-6503-45b3-b70c-9df2edfdbf7e', '4c9886d4-9f10-4357-b658-3395c19100ef']",161.78583693504333,10.19700002670288,16.413000106811523,12.824000120162964,12.585000038146973,11.309000015258789,28.163999795913696,28.551000118255615,8.606000185012817,15.80299997329712,9.621999740600586,7.191999912261963,108.84600019454956
36,43869353-876f-476f-b621-555577b657c4,1646942941.052417,1646943164.519,1646942941.529,1646942957.793,1646942957.8009999,1646942987.189,1646942987.202,1646943014.7129998,1646943014.724,1646943024.136,1646943024.148,1646943031.106,1646943031.1169999,1646943052.6339998,1646943052.647,1646943087.423,1646943087.4339998,1646943102.385,1646943102.4,1646943116.225,1646943116.243,1646943144.5609999,1646943144.579,1646943164.519,621992755,659817741,696655075,1978465571,3.0,3.0,0.0,3.0,0.0,"['c94f7dc3-20cd-44b8-9aa9-013601cd9638', 'c7019a32-ee08-45e3-8cfe-f605d177dd9d', '2028d4db-9b62-4e99-9a76-1d45c0985deb', '5c01bb85-e9a7-4992-b533-f75bd53b3abf', '7fd0e83c-8611-4ff4-b99c-8b11ad6dc14c', 'a9cb8a27-365b-4900-8c5b-51a950551e7f']",223.46658301353455,16.263999938964844,29.388000011444092,27.51099991798401,9.411999940872192,6.95799994468689,21.51699995994568,34.776000022888184,14.951000213623047,13.824999809265137,28.317999839782715,19.94000005722046,121.41499996185303
37,087da629-107d-467a-a16b-46bdb2dc6448,1646942947.1775281,1646943191.317,1646942947.5809999,1646942956.277,1646942956.286,1646942972.044,1646942972.0540001,1646942987.245,1646942987.259,1646942999.6529999,1646942999.664,1646943024.1230001,1646943024.135,1646943057.764,1646943057.7779999,1646943089.938,1646943089.9580002,1646943102.449,1646943102.467,1646943131.358,1646943131.3769999,1646943186.664,1646943186.682,1646943191.317,325578390,363369611,400206945,1089154946,3.0,3.0,1.0,3.0,0.0,"['7bc5644a-5b46-4321-906b-27199caff208', '02a1c10e-dab0-4441-aa22-f0b305205e9f', 'faed436a-b9b5-40dc-92cb-b114cf48f196', '1675e28c-abed-4076-a84e-07379351799b', '796aae23-3f6d-4fc3-9a59-cd63a56af2cd', 'a175bb0b-1bea-4d8c-aa9f-81a66c842d3c']",244.13947176933289,8.696000099182129,15.757999897003174,15.190999746322632,12.393999814987183,24.45900011062622,33.62899994850159,32.16000008583069,12.490999698638916,28.891000032424927,55.28700017929077,4.634999990463257,147.3879997730255
38,b86d3c8d-cf69-4477-b457-78c9fbc7af37,1646942953.355341,1646943197.0259998,1646942953.571,1646942957.816,1646942957.824,1646942987.2380002,1646942987.2510002,1646943014.596,1646943014.614,1646943027.0019999,1646943027.033,1646943038.5249999,1646943038.5379999,1646943098.268,1646943098.281,1646943159.429,1646943159.443,1646943178.53,1646943178.555,1646943186.0470002,1646943186.063,1646943191.141,1646943191.156,1646943197.0259998,257343525,295205375,332042709,884591609,3.0,3.0,1.0,3.0,1.0,"['773f7f8b-dbfa-4f50-9d2a-582ea64ddc2c', 'f5693d47-4b59-4984-bb10-5f55445eba59', 'aa9acf15-92d5-4b62-a465-9e03b55f15e6', '6ff8a03c-6d4f-44e5-9448-ff5a14d96a79', '604a5d79-70fe-4070-b293-453d788ce528', '4808c111-426c-42a3-bf60-a77fe8877da2']",243.670658826828,4.244999885559082,29.414000272750854,27.34499979019165,12.387999773025513,11.491999864578247,59.730000019073486,61.14800000190735,19.086999893188477,7.492000102996826,5.078000068664551,5.869999885559082,188.36300015449524
39,a7284f3e-27ae-4d57-99d5-2b532051b9cb,1646942959.6247208,1646943190.5449998,1646942959.882,1646942968.5870001,1646942968.598,1646942987.289,1646942987.318,1646943014.631,1646943014.644,1646943027.0809999,1646943027.1009998,1646943038.609,1646943038.6220002,1646943063.85,1646943063.864,1646943093.825,1646943093.839,1646943105.308,1646943105.325,1646943178.008,1646943178.027,1646943183.548,1646943183.572,1646943190.5449998,382014674,419859188,456696522,1258570384,3.0,3.0,1.0,2.0,0.0,"['c6383eb1-c01d-4cac-b1f2-a4de1c493abd', 'd7341a33-fa5e-421d-aae7-849a05c12b47', '1c0b1d00-50f0-45b0-b356-1d6ba7d665a1', '733c5790-0444-4226-9590-f583c3eeeb0e', '31a7bc92-b85b-4906-a0ec-c120dd76847a', '1e937f21-dae7-48a2-b827-89b5c534f8ec']",230.9202790260315,8.705000162124634,18.69099998474121,27.312999963760376,12.436999797821045,11.508000135421753,25.227999687194824,29.960999965667725,11.469000101089478,72.68299984931946,5.521000146865845,6.972999811172485,169.53999972343445
40,b1c7c9f1-5bb0-4a48-9100-b5a327b8738e,1646942971.761277,1646943200.32,1646942971.941,1646942998.656,1646942998.666,1646943024.077,1646943024.091,1646943038.559,1646943038.576,1646943042.8140001,1646943042.826,1646943063.408,1646943063.425,1646943084.5649998,1646943084.5809999,1646943173.503,1646943173.52,1646943183.477,1646943183.498,1646943191.315,1646943191.333,1646943195.6499999,1646943195.668,1646943200.32,267212366,305097226,341934560,914244152,3.0,3.0,1.0,3.0,1.0,"['eecfe8bf-1838-4cc3-af12-bdff51314ac4', '35b9c058-10c6-4f9f-a543-d6669958b1cd', '72cfd1de-16cc-40d8-b005-eb30e71b6ead', '195c5748-3ba8-4366-81f4-b6e7f13a917d', 'b12100ba-098b-4d4a-ade3-f982fe3faf47', 'f321c431-38a4-461b-a22a-67cfeb747853']",228.55872297286987,26.71499991416931,25.41100001335144,14.467999935150146,4.238000154495239,20.582000017166138,21.139999866485596,88.92200016975403,9.957000017166138,7.817000150680542,4.316999912261963,4.6519999504089355,173.82900023460388
41,8a475e7b-98a1-4b11-888b-b3f121a02e4e,1646942971.873609,1646943202.719,1646942972.165,1646942979.056,1646942979.0649998,1646942998.46,1646942998.473,1646943065.503,1646943065.516,1646943074.779,1646943074.7910001,1646943084.635,1646943084.648,1646943098.26,1646943098.274,1646943159.927,1646943159.9420002,1646943180.675,1646943180.691,1646943189.1590002,1646943189.177,1646943199.078,1646943199.0979998,1646943202.719,202019973,239840574,276677908,718538455,2.0,3.0,0.0,3.0,1.0,"['04d22828-51f1-4293-88a9-17e36cfc8969', '037859fb-9ceb-4968-a658-55077285104c', 'efe7a7d1-b5b9-4f3e-b96b-3fc45627abd0', '094b589b-238d-439b-ad1b-834f354aa7e5', 'ffdba800-cdf2-4c1f-882a-b9a8bc993ac1', '4f97474b-4942-46e4-a23a-666ede8f9bc9']",230.84539103507996,6.891000032424927,19.395000219345093,67.02999997138977,9.263000011444092,9.843999862670898,13.611999988555908,61.65300011634827,20.732999801635742,8.468000173568726,9.901000022888184,3.621000289916992,133.70500016212463
42,8fc695e4-c9d5-4e90-80ec-4c9dc4d7fa86,1646942978.0670211,1646943210.654,1646942978.5310001,1646942983.9550002,1646942983.967,1646943040.548,1646943040.57,1646943045.118,1646943045.133,1646943055.016,1646943055.034,1646943074.514,1646943074.532,1646943090.938,1646943090.9529998,1646943180.5249999,1646943180.54,1646943188.849,1646943188.867,1646943198.022,1646943198.05,1646943205.358,1646943205.385,1646943210.654,145381172,182861133,219698467,547940772,2.0,4.0,1.0,3.0,0.0,"['8c4f719b-01f0-44a3-a2d4-712401abaadf', 'b6a110e3-2e7c-4e8a-81e2-f2a52b29e2c0', 'e23db15e-3b2b-4c6c-9bd3-b8d9fed2a3f9', '9fe91424-69ba-4162-9b1a-994b8814e773', 'd2906ad3-8ca6-4ffe-becb-b7e8c27b689d', '80a0b44a-db4b-4272-9829-cf8cf057d999']",232.58697891235352,5.424000024795532,56.581000089645386,4.54800009727478,9.883000135421753,19.480000019073486,16.405999898910522,89.57200002670288,8.309000015258789,9.15499997138977,7.308000087738037,5.269000053405762,199.50300002098083
43,b318f2e2-89c1-4e43-af0b-097856df46ae,1646942984.2020621,1646943191.316,1646942984.3420002,1646943001.614,1646943001.63,1646943063.507,1646943063.519,1646943074.598,1646943074.612,1646943078.68,1646943078.696,1646943089.279,1646943089.2910001,1646943104.776,1646943104.7910001,1646943148.0979998,1646943148.1139998,1646943164.44,1646943164.4550002,1646943181.488,1646943181.5049999,1646943187.5089998,1646943187.536,1646943191.316,145373941,182847876,219685210,547907027,3.0,3.0,0.0,3.0,1.0,"['17b9a067-a82c-49d7-9595-21e4fd3fb5d3', '28a93572-4897-4311-a714-38d0c5ec20f4', '5b66039e-6d76-4b8d-929c-f8f6f8544504', 'aec30907-a31c-4b7a-bc8f-517e110015d3', '27c7d352-517b-4308-a06c-9eb3e8c4110f', 'a55d55ea-8da2-4245-9bd2-b871a0a55b41']",207.11393785476685,17.271999835968018,61.876999855041504,11.078999996185303,4.068000078201294,10.58299994468689,15.484999895095825,43.30699968338013,16.326000213623047,17.032999753952026,6.003999948501587,3.7799999713897705,164.61099934577942
44,a62cbf7b-f693-44da-b877-3e2dcff74d49,1646942990.124962,1646943231.961,1646942990.403,1646942997.3059998,1646942997.3260002,1646943004.978,1646943005.0089998,1646943065.446,1646943065.458,1646943074.7059999,1646943074.717,1646943084.668,1646943084.684,1646943102.362,1646943102.376,1646943154.332,1646943154.3470001,1646943214.146,1646943214.165,1646943222.798,1646943222.822,1646943227.124,1646943227.141,1646943231.961,145380852,182851513,219688847,547921212,3.0,3.0,0.0,3.0,1.0,"['304f3ec8-0212-40e8-be4f-36eab8fd57c6', '6a25f762-d0f8-43de-b350-caecab43b65d', '3e9f8422-f33b-4fa7-a9ca-561f25c9252b', 'b501d357-f480-4d7d-958b-3e1f13eeb046', 'ce790160-34e4-42cc-9f32-ea339b6372b9', 'bc01f80d-3832-42dd-8ed6-02db6e8c4670']",241.8360378742218,6.902999639511108,7.6519997119903564,60.4370002746582,9.247999906539917,9.950999975204468,17.67799997329712,51.956000089645386,59.79899978637695,8.633000135421753,4.302000045776367,4.819999933242798,155.66899967193604
